f,0.24016539752483368,0.8968755006790161,0.2638823688030243,0.8283219337463379,0.27316027879714966,0.7312358617782593,0.2856748402118683,0.6601923108100891,0.30136528611183167,0.6056627631187439,0.22959356009960175,0.6814404129981995,0.2620643079280853,0.6445224285125732,0.2936363220214844,0.6586459279060364,0.31606176495552063,0.6687169671058655,0.209442138671875,0.674397349357605,0.21675018966197968,0.5706139802932739,0.22412098944187164,0.4947325885295868,0.2288128286600113,0.42824575304985046,0.18786868453025818,0.6931336522102356,0.16730210185050964,0.591141939163208,0.15609070658683777,0.5173357129096985,0.14876686036586761,0.44914889335632324,0.17116938531398773,0.7360860705375671,0.13079805672168732,0.6831064820289612,0.1070307269692421,0.6377572417259216,0.08951988816261292,0.5914846062660217,3.00638953788534,2.9722419981306407,2.052764788953566,2.326093069303903,3.1406684308239177,2.776313752520089,3.0951300887353206,3.095395336945914,3.0577100974963187,3.0611345819724525,3.0665114841344803,2.858364848053798,2.9567539142943273,2.983732964339873,1.2037056215245798
f,0.27410686016082764,0.9153977036476135,0.30495187640190125,0.8547115325927734,0.32483214139938354,0.7665123343467712,0.3449546992778778,0.6983898282051086,0.36651554703712463,0.6505176424980164,0.29148030281066895,0.6950206756591797,0.3165580630302429,0.6652023792266846,0.3370196223258972,0.686995267868042,0.35147130489349365,0.7093315720558167,0.2688699960708618,0.6778342723846436,0.28804510831832886,0.5800135135650635,0.29798972606658936,0.5100256204605103,0.3056219816207886,0.44436031579971313,0.24168911576271057,0.6824939250946045,0.23871749639511108,0.5779985189437866,0.2375740110874176,0.512028694152832,0.23957228660583496,0.45351168513298035,0.21369054913520813,0.7113751173019409,0.1887551099061966,0.6458966732025146,0.17344526946544647,0.6014165282249451,0.16295281052589417,0.5582064986228943,3.039162833921015,2.9499879648812186,2.299540347303295,2.0123361909528032,2.9657046903248063,2.7670985354135786,3.0536972495629118,3.097926176497883,2.949530507850947,3.1218848643587944,3.0501531086146736,3.0310417969348404,3.095587400030917,2.9999894979659962,1.2983367566471562
f,0.2710745930671692,0.9018045663833618,0.292892187833786,0.8283331394195557,0.3008922040462494,0.7277776598930359,0.31646499037742615,0.6577604413032532,0.3372141420841217,0.6064372062683105,0.2585732936859131,0.681689977645874,0.2901885211467743,0.6235094666481018,0.32300251722335815,0.6248742341995239,0.3495827913284302,0.6261011958122253,0.2442208230495453,0.6787939071655273,0.25477686524391174,0.5846565961837769,0.2669443190097809,0.5173768401145935,0.275639146566391,0.457165390253067,0.22886192798614502,0.700408935546875,0.20914781093597412,0.6005703210830688,0.19874969124794006,0.5296757221221924,0.19112920761108398,0.46243277192115784,0.21907693147659302,0.7433602809906006,0.17858412861824036,0.6945688128471375,0.15263988077640533,0.6515936851501465,0.13202111423015594,0.6049417853355408,2.905561178171672,2.8949450429488683,2.272837770455971,2.3155335410939726,3.139023826196112,2.733934226996933,3.0272924524055123,3.0818148327897723,3.122507918733328,3.0590594086614087,3.0853350233132684,2.6945956873881403,2.9871682092651004,2.9868537616483777,1.1683948892072413
f,0.24111217260360718,0.9018604755401611,0.2710873782634735,0.7894180417060852,0.2756201922893524,0.6931219696998596,0.281823992729187,0.632304310798645,0.28946182131767273,0.5829197764396667,0.2062666267156601,0.665023684501648,0.23700624704360962,0.5703583359718323,0.254054456949234,0.5178494453430176,0.2690301537513733,0.4775618612766266,0.20245420932769775,0.6835446357727051,0.23303668200969696,0.5725613236427307,0.24657970666885376,0.5041842460632324,0.25589725375175476,0.44761407375335693,0.21187573671340942,0.7106852531433105,0.2387850433588028,0.5997048020362854,0.2547122538089752,0.5417239665985107,0.2625633478164673,0.49204710125923157,0.23147137463092804,0.7364168763160706,0.2339927703142166,0.654098391532898,0.2312663048505783,0.5980389714241028,0.23022115230560303,0.5456305742263794,3.045685621606384,3.0526667674401704,2.3622170349244893,3.1415313212918594,3.0811211332563424,2.3810947932959996,3.0246277125522845,3.087887273093439,2.4691446845542067,3.094295779712782,2.961211084443367,2.9839662897465664,3.0009452479328007,3.0907828611484187,0.7808617413388016
f,0.24135395884513855,0.9091764688491821,0.2738534212112427,0.8545035123825073,0.2900625765323639,0.7676980495452881,0.3104051947593689,0.6997889280319214,0.32923969626426697,0.6566721200942993,0.2632647752761841,0.6878073215484619,0.2771129906177521,0.6431915163993835,0.2919834852218628,0.6565238237380981,0.3014763593673706,0.6745307445526123,0.24125050008296967,0.6718205213546753,0.2415231317281723,0.5707669854164124,0.2373126894235611,0.5055243968963623,0.23134401440620422,0.45111897587776184,0.21908414363861084,0.6774190068244934,0.21578413248062134,0.5789138078689575,0.2134239375591278,0.5134620666503906,0.21037578582763672,0.4578472971916199,0.196610689163208,0.6999312043190002,0.19527028501033783,0.6200172305107117,0.1936294287443161,0.5677444338798523,0.19205772876739502,0.5200369358062744,2.9727668983912485,2.9706408373130544,2.8115466552233137,1.6079271224637128,2.7908860444919616,3.1360215378182423,3.0225666709311314,3.0632051308474875,3.0318842230764314,3.1370603087875306,3.108481463855772,2.80812873000213,3.1156555725834902,3.138838543316412,1.4088537971002788
f,0.30278608202934265,0.9555007815361023,0.3281744718551636,0.892351508140564,0.3450353145599365,0.805496335029602,0.3644932806491852,0.7488093972206116,0.38693490624427795,0.7055039405822754,0.31095364689826965,0.7666150331497192,0.3417973816394806,0.7384107708930969,0.3733467161655426,0.7726876139640808,0.3960866630077362,0.801488995552063,0.29714325070381165,0.7612837553024292,0.3188203275203705,0.6835504770278931,0.33677318692207336,0.6384262442588806,0.3487624526023865,0.6002745628356934,0.28029271960258484,0.7752490043640137,0.2725318670272827,0.6846904158592224,0.26690107583999634,0.615800142288208,0.2623361647129059,0.5544635653495789,0.26417842507362366,0.8085593581199646,0.2527100443840027,0.7358318567276001,0.24572911858558655,0.6809956431388855,0.24074620008468628,0.633269727230072,2.926001050233591,2.945053063199198,2.122590343325048,2.1179575455459325,3.071131136132623,2.629736897450808,2.9862363397900085,3.035463000858353,3.0744744303153917,3.134698027676351,3.1288399834171847,2.977933996824938,3.0908417192763884,3.1025459569930907,1.0852700232580808
f,0.33336272835731506,0.9984933137893677,0.35414421558380127,0.9269205927848816,0.36418357491493225,0.840724527835846,0.3766828775405884,0.7854164838790894,0.3937944769859314,0.740771472454071,0.31041842699050903,0.8004977703094482,0.32544559240341187,0.7251449227333069,0.33650994300842285,0.6741493344306946,0.3486780822277069,0.6288514733314514,0.2972196936607361,0.8106955289840698,0.3537066578865051,0.7742116451263428,0.3883937895298004,0.8003309369087219,0.411239355802536,0.8187524676322937,0.2934645116329193,0.833039402961731,0.3310154974460602,0.7702926993370056,0.3525177836418152,0.7349299192428589,0.3651326894760132,0.6994495391845703,0.2971211075782776,0.8604541420936584,0.3046726882457733,0.7992601990699768,0.3045985698699951,0.7573480010032654,0.3019435703754425,0.7172902822494507,2.9637380082895097,2.9254960542863375,2.597714968260556,3.114164064987708,3.064195930883684,1.589616591781485,2.392460588168515,3.1164229713547793,1.920234658646752,3.1336592215905226,2.8809775733527854,2.488934857941692,2.922485198645131,3.027447363629653,1.072531782778203
f,0.3039037585258484,0.7353380918502808,0.3313330411911011,0.6596084833145142,0.3403649926185608,0.5584648251533508,0.35471636056900024,0.4930669069290161,0.37162935733795166,0.44522804021835327,0.3069053888320923,0.51740962266922,0.3350178301334381,0.4626820683479309,0.3634883761405945,0.4630560278892517,0.3832823634147644,0.46623069047927856,0.2950209081172943,0.5058493614196777,0.30880701541900635,0.4075453281402588,0.320026159286499,0.34474068880081177,0.32652056217193604,0.29511308670043945,0.28142252564430237,0.5126762986183167,0.28055113554000854,0.4149273931980133,0.2798484265804291,0.34152838587760925,0.27805644273757935,0.2820880711078644,0.2693474292755127,0.5321903228759766,0.26551517844200134,0.4483889043331146,0.2607303559780121,0.39010822772979736,0.25707995891571045,0.3410148620605469,2.9270643021374663,2.9524350820182113,2.426008993834799,2.3034729741878084,3.059007831742148,2.8285547622503135,3.0784250801605535,3.0626704422448383,2.979835903654172,3.140420980067668,3.105066602916578,2.929047944186096,3.07778073912245,3.128087966505927,1.42469935337811
f,0.22164519131183624,0.7368570566177368,0.2525419294834137,0.6700059175491333,0.2681124210357666,0.5822529196739197,0.2840469479560852,0.5181499719619751,0.3032558560371399,0.4741746783256531,0.23969528079032898,0.5313292145729065,0.25690126419067383,0.4922401010990143,0.2745681405067444,0.4984792470932007,0.2881971299648285,0.5092561841011047,0.2193576842546463,0.5157684087753296,0.2280140072107315,0.4238525629043579,0.2306850254535675,0.3614642024040222,0.23233895003795624,0.3104633688926697,0.1975175440311432,0.5183444023132324,0.1947389841079712,0.42333829402923584,0.1939767301082611,0.36173415184020996,0.19448643922805786,0.3115256130695343,0.1758612096309662,0.5382422208786011,0.17360667884349823,0.46298083662986755,0.17166943848133087,0.41363197565078735,0.17054465413093567,0.37167274951934814,3.0310443672608405,2.897422781603366,2.632474655906366,2.0386970027721705,2.9191773423371927,2.957314332326738,3.0516712644543564,3.1232159877357124,2.999705563317965,3.111639974775835,3.101553248440268,2.8058655487134625,3.1251219949469173,3.119537282237624,1.3422469182613592
f,0.3820137679576874,0.7605853080749512,0.40412887930870056,0.6810019016265869,0.4074804484844208,0.5829461216926575,0.4161491394042969,0.5175957679748535,0.4291956424713135,0.4736024737358093,0.36890241503715515,0.533817708492279,0.38256463408470154,0.4529240131378174,0.4022849500179291,0.420291006565094,0.4176941514015198,0.3933071494102478,0.35607948899269104,0.5309702157974243,0.35557618737220764,0.43091338872909546,0.3600674867630005,0.36863958835601807,0.3618970513343811,0.3155136704444885,0.34374675154685974,0.5472345948219299,0.3313239812850952,0.4524382948875427,0.32344651222229004,0.38335978984832764,0.3162699341773987,0.3259109854698181,0.3329079747200012,0.5776472091674805,0.32239219546318054,0.4976833164691925,0.3153838813304901,0.44045156240463257,0.3103216886520386,0.39130404591560364,2.9706927389893534,2.888003492072704,2.747477220764945,2.612067307485537,3.113323479444939,2.952375795509355,3.0051295875595856,3.0752191146653947,3.0618085129720347,3.1127236349194316,3.123077700690875,2.926010332113526,3.1262814476213845,3.108344071246989,1.3611920656746634
